5000	175.5392	84726.16086336
5000	148.6264	60037.64002304005
5000	142.5248	36560.52058495997
5000	146.0568	51721.46597376015
5000	134.8182	30952.90874875993
5000	144.7926	80139.07198523986
5000	143.0666	38039.42616443996
5000	155.6276	46598.155718240065
5000	160.2076	79901.34850224062
3895	182.53632862644415	68532.32313465977
